Datetime,DPBI
2023-05-14,-0.4473121916324118
2023-05-15,-0.08353395408840467
2023-05-16,0.16332307324276274
2023-05-17,-0.6601157290567442
2023-05-18,-0.27376807584476703
2023-05-19,0.6666240688700215
2023-05-20,-0.1693998784521769
2023-05-21,-0.5329916765383209
2023-05-22,-0.34803114209438146
2023-05-23,0.019685271303011537
2023-05-24,-0.3098171682382004
2023-05-25,-0.7677379529322907
2023-05-26,-0.20519736969310565
2023-05-27,0.4927720402009687
2023-05-28,0.20891689003985675
2023-05-29,0.3794675440686068
2023-05-30,0.8656804349514171
2023-05-31,2.354018269072041
2023-06-01,1.2335716779565145
2023-06-02,0.7393183416412914
2023-06-03,0.03468163431371318
2023-06-04,0.11666146207309702
2023-06-05,1.0337182483023823
2023-06-06,1.5449519198414552
2023-06-07,0.8756908517295896
2023-06-08,0.015719844217948697
2023-06-09,-0.05599563994364676
2023-06-10,0.4145301439802128
2023-06-11,0.1124674518020162
2023-06-12,-0.5713854005946133
2023-06-13,-0.40464891525801144
2023-06-14,-0.5025825656194002
2023-06-15,-0.4026120363574882
2023-06-16,-0.3894887482494799
2023-06-17,-0.043816248776481714
2023-06-18,0.7931553433611275
2023-06-19,-0.6749367778403623
2023-06-20,-0.5619265446225226
2023-06-21,-0.1000161393898974
2023-06-22,-0.26751635812630326
2023-06-23,-0.7650943984817151
2023-06-24,-0.9954584809916226
2023-06-25,-0.39760891526210396
2023-06-26,-0.5624201497969207
2023-06-27,-0.10149914368419027
2023-06-28,1.1189482280559468
2023-06-29,0.6885922561030144
2023-06-30,1.5734122568328295
2023-07-01,0.504403413963855
2023-07-02,-0.19658885414882812
2023-07-03,-0.3786220841740446
2023-07-04,-0.059646349209998215
2023-07-05,0.397996424644904
2023-07-06,0.18670616392932649
2023-07-07,-0.6317269743625885
2023-07-08,-0.5271461052865406
2023-07-09,-0.6345493783765714
2023-07-10,0.11094841951864733
2023-07-11,0.510105922687027
2023-07-12,-0.3424645361638859
2023-07-13,-0.5870104870503514
2023-07-14,-0.09879962522889366
2023-07-15,-0.5138895981678961
2023-07-16,-0.06960234349829827
2023-07-17,0.3360001256539839
2023-07-18,-0.7857187327048178
2023-07-19,-0.41417550588930435
2023-07-20,0.6923252541946947
2023-07-21,-0.630371661847299
2023-07-22,-0.7541750227691698
2023-07-23,-0.31279726538902064
2023-07-24,-0.06736846747151115
2023-07-25,0.2648371972755483
2023-07-26,0.929314505536327
2023-07-27,-0.14823123345370726
2023-07-28,0.512251726263841
2023-07-29,-1.0522619140668525
2023-07-30,-0.8047375229086409
2023-07-31,-0.8618671689858165
2023-08-01,-0.5650646104081667
2023-08-02,0.5682025180208023
2023-08-03,0.38348297136734555
2023-08-04,-0.34570068548780297
2023-08-05,
2023-08-06,
2023-08-07,
2023-08-08,
2023-08-09,-0.12296191103263565
2023-08-10,-0.03568692278792664
2023-08-11,-0.6826061657144334
2023-08-12,-0.5336521848122312
2023-08-13,-1.1368686190297588
2023-08-14,-0.6172771100582083
2023-08-15,-0.750366397918393
2023-08-16,0.4700848318467592
2023-08-17,0.15127642047499784
2023-08-18,-0.9059093723713968
2023-08-19,-0.41423904085120195
2023-08-20,0.14314921616062687
2023-08-21,-0.7318010532361915
2023-08-22,-0.4847207045517016
2023-08-23,-0.17924916375274932
2023-08-24,-0.6471001310786011
2023-08-25,-0.7890486638791654
2023-08-26,-0.8043192198779561
2023-08-27,-0.8957136684314458
2023-08-28,-0.39239595365488744
2023-08-29,0.3375085345604206
2023-08-30,-0.9114550840198336
2023-08-31,-0.42422689672406716
2023-09-01,0.7023080079852029
2023-09-02,0.0459520484611699
2023-09-03,0.28706531093559595
2023-09-04,0.4073138999178363
2023-09-05,
2023-09-06,1.1615622247851016
2023-09-07,-0.16456686915604804
2023-09-08,-1.389293961631935
2023-09-09,-1.009123662136147
2023-09-10,-1.003291595154415
2023-09-11,-0.49200478780592377
2023-09-12,-0.44934594092845626
2023-09-13,-0.7516673368273
2023-09-14,-0.569741494845092
2023-09-15,0.02907443132304989
2023-09-16,0.39370803590840747
2023-09-17,0.5759841057499023
2023-09-18,-0.46888910296069897
2023-09-19,-0.5996547149273744
2023-09-20,0.2748656859946633
2023-09-21,0.21695525664752657
2023-09-22,-0.30440615811718796
2023-09-23,-0.3860542798593124
2023-09-24,-0.3965323539304298
2023-09-25,-0.3690529361424384
2023-09-26,-0.5236510192403625
2023-09-27,-0.34604630799082775
2023-09-28,-0.26731847477067283
2023-09-29,-0.42049312013243323
2023-09-30,-0.03248648004080201
2023-10-01,-0.014324725241664699
2023-10-02,1.1103668870021621
2023-10-03,2.408154960363191
2023-10-04,1.2309038827684597
2023-10-05,0.8689820817371035
2023-10-06,-0.02655625619241611
2023-10-07,-0.8607123924142102
2023-10-08,-1.118579716226629
2023-10-09,-0.6929722661820243
2023-10-10,-0.47691386338050457
2023-10-11,-0.4171494179103534
2023-10-12,-0.6739235565278647
2023-10-13,-0.4266556916795289
2023-10-14,-0.9822367285047514
2023-10-15,-1.114488002543546
2023-10-16,-0.8733244570489611
2023-10-17,-0.10783978912547357
2023-10-18,0.5385198529193648
2023-10-19,-0.24497424276095137
2023-10-20,-0.16011270904351116
2023-10-21,-1.0159215980835832
2023-10-22,-0.6573653018446359
2023-10-23,0.5332912487771198
2023-10-24,1.4828723306549847
2023-10-25,1.0549689902290673
2023-10-26,0.5282702914798881
2023-10-27,0.20495109780497958
2023-10-28,-0.8939483377945565
2023-10-29,-0.8859225042071148
2023-10-30,-0.38175912789029853
2023-10-31,0.28617440186786497
2023-11-01,-0.08223143418480186
2023-11-02,0.6254906724727899
2023-11-03,1.7922881102959995
2023-11-04,0.4532433599838587
2023-11-05,-0.005131182727551257
2023-11-06,0.3285457108425869
2023-11-07,-0.5096022119750523
2023-11-08,-0.3596904253726371
2023-11-09,-0.09219917340585249
2023-11-10,0.042340689249643154
2023-11-11,
2023-11-12,0.09275276009926184
2023-11-13,0.30101065862855275
2023-11-14,-0.17057658431511066
2023-11-15,0.6915653661783001
2023-11-16,2.739917891756636
2023-11-17,0.8756228614966982
2023-11-18,-0.03557466501165432
2023-11-19,-0.2151375094470375
2023-11-20,-0.15725226256117952
2023-11-21,-0.3128222406137503
2023-11-22,-0.4071770632762778
2023-11-23,-0.03444392786544538
2023-11-24,-0.09105087048988855
2023-11-25,0.3321774753415493
2023-11-26,0.5202652766176611
2023-11-27,-0.07090314651500315
2023-11-28,-0.10296535669644666
2023-11-29,0.288732128804835
2023-11-30,1.0040363447694687
2023-12-01,0.1327722079851812
2023-12-02,-0.5704145789840276
2023-12-03,-0.7265703866943902
2023-12-04,-0.301548955589857
2023-12-05,0.08081935777342213
2023-12-06,-0.002936745888894296
2023-12-07,0.45727956783892215
2023-12-08,0.3529277222973155
2023-12-09,0.2081214533441175
2023-12-10,-0.5938408439926575
2023-12-11,-0.3338130997007263
2023-12-12,0.09925399209051049
2023-12-13,0.09738001142784897
2023-12-14,0.5103577285267078
2023-12-15,0.9250271733606754
2023-12-16,0.4454453633112485
2023-12-17,0.2523673419120016
2023-12-18,-0.33891397078655994
2023-12-19,0.02227813189874628
2023-12-20,0.1403198374946357
2023-12-21,-0.23914728740696037
2023-12-22,-0.16315453921919296
2023-12-23,-0.029179972488332095
2023-12-24,-0.08185327503113088
2023-12-25,-0.0626650904662246
2023-12-26,0.163348209083929
2023-12-27,-0.6854314330331622
2023-12-28,-0.9888458171623882
2023-12-29,-0.6382795179363305
2023-12-30,-0.5348392708820995
2023-12-31,-0.41127730592587985
2024-01-01,-0.08402271053618574
2024-01-02,0.4587322959791873
2024-01-03,0.23138459384274923
2024-01-04,0.37020418150769563
2024-01-05,0.7422750920672758
2024-01-06,0.5872526890060363
2024-01-07,0.25776578786385224
2024-01-08,0.7498355486592019
2024-01-09,0.3025010392519304
2024-01-10,-0.17842900842774814
2024-01-11,0.44409097958739874
2024-01-12,-0.3622117785263406
2024-01-13,-0.25181443324829783
2024-01-14,0.0077279943378871785
2024-01-15,0.33979974295562365
2024-01-16,0.8653159299870959
2024-01-17,0.5829386625189221
2024-01-18,0.8054134157988528
2024-01-19,-0.11914675881164258
2024-01-20,-0.1297763449783415
2024-01-21,0.14018924696072999
2024-01-22,0.59767726060488
2024-01-23,0.6825960327858622
2024-01-24,-0.13199338833869687
2024-01-25,-0.2548024408099203
2024-01-26,-0.3473000121550078
2024-01-27,-0.3463565771241742
2024-01-28,-0.5559648704683436
2024-01-29,-0.3583050136418322
2024-01-30,-0.22455297502208849
2024-01-31,0.2237164027102908
2024-02-01,-0.06941277447722097
2024-02-02,-0.7274452474460229
2024-02-03,0.11897040096846873
2024-02-04,0.12190963659849707
2024-02-05,-0.1637106364385954
2024-02-06,0.3833544161577782
2024-02-07,0.6599277987226291
2024-02-08,0.29202869480755556
2024-02-09,0.7245612935830021
2024-02-10,-0.2609919920199466
2024-02-11,-0.5563700807918801
2024-02-12,0.0019042695383381103
2024-02-13,0.6115116485707001
2024-02-14,0.12895456480786466
2024-02-15,0.42255719211559206
2024-02-16,-0.21880776748391328
2024-02-17,-0.29443134874556703
2024-02-18,0.016886435754007986
2024-02-19,0.1694109117160637
2024-02-20,1.0925061493325083
2024-02-21,1.813523611307413
2024-02-22,1.6688747194678357
2024-02-23,1.183639027310622
2024-02-24,-0.25840306574798544
2024-02-25,0.7084222655067867
2024-02-26,0.369516791281616
2024-02-27,0.583474117255952
2024-02-28,-0.17190397104218477
2024-02-29,-0.13058493258553672
2024-03-01,0.9761014769101517
2024-03-02,0.06416182405973646
2024-03-03,-0.2247092696129887
2024-03-04,-0.14006420204940512
2024-03-05,0.06233900563134819
2024-03-06,-0.9993711083201435
2024-03-07,-0.38615948338474165
2024-03-08,-0.19961520944658448
2024-03-09,-0.7488266026529196
2024-03-10,-0.525331746811907
2024-03-11,-0.04614788018240762
2024-03-12,1.5958366572988503
2024-03-13,0.85835141510396
2024-03-14,0.7692056178700513
2024-03-15,-0.4466971901686325
2024-03-16,-0.10448136089627356
2024-03-17,-0.5803227304635854
2024-03-18,-0.3736112324915387
2024-03-19,-0.17141861527787455
2024-03-20,-0.3320314933229439
2024-03-21,-0.24436461263828557
2024-03-22,-0.10366314177327038
2024-03-23,-0.21083614844095971
2024-03-24,-0.058968706142075555
2024-03-25,0.060813825327874216
2024-03-26,0.05205335920144151
2024-03-27,-0.16790050557144662
2024-03-28,0.20795364882120593
2024-03-29,-0.1257684739682252
2024-03-30,0.19258022432346755
2024-03-31,-0.09470484597021628
2024-04-01,-0.15453241979743434
2024-04-02,-0.2310256046907192
2024-04-03,-0.6079122773366753
2024-04-04,-0.6608472782048935
2024-04-05,-0.5116690469013221
2024-04-06,-0.31270207537311523
2024-04-07,0.029971629405678157
2024-04-08,0.185916057443349
2024-04-09,1.9277301468916244
2024-04-10,-0.05259389118644037
2024-04-11,-0.2076007606142198
2024-04-12,-0.6547704429340054
2024-04-13,-0.3887189812038983
2024-04-14,0.2472141208722087
2024-04-15,-0.14391284466341792
2024-04-16,-0.13623426363487706
2024-04-17,-0.4482021053231027
2024-04-18,-0.3387489095167561
2024-04-19,-0.41212120513899425
2024-04-20,-0.4511582721699187
2024-04-21,-0.3467111824264958
2024-04-22,0.4741100414813201
2024-04-23,1.9697778586763037
2024-04-24,-0.3238104191384785
2024-04-25,-0.17731589051366442
2024-04-26,0.015334723037216454
2024-04-27,-0.11193306174658996
2024-04-28,-0.10051147374708869
2024-04-29,-0.8258032135542219
2024-04-30,-0.36957505028305815
2024-05-01,0.03276894126275309
2024-05-02,-0.4387435024765911
2024-05-03,-0.405648627749534
2024-05-04,-0.23611057503526447
2024-05-05,-0.6768463308660714
2024-05-06,-0.49836377646832253
2024-05-07,-0.47637439179890295
2024-05-08,-0.39176920072277605
2024-05-09,-0.8169857917074742
2024-05-10,-0.6430808929921944
2024-05-11,-0.3990031435904426
2024-05-12,-0.26245330587360627
2024-05-13,0.5506517043199941
2024-05-14,0.1359186940600522
2024-05-15,-0.15246874593999138
2024-05-16,-0.02079900618646674
2024-05-17,-0.6064160029051356
2024-05-18,-0.2501761451673277
2024-05-19,0.2677774899128228
2024-05-20,0.7107499611591175
2024-05-21,0.7216557428360368
2024-05-22,0.8219143746186395
2024-05-23,0.3864789923229064
2024-05-24,-0.10667774967388584
2024-05-25,-0.647234621918692
2024-05-26,0.14566824486025998
2024-05-27,-0.1553653951009632
2024-05-28,-0.6361752405534559
2024-05-29,-0.3737607914013163
2024-05-30,-0.274971736125342
2024-05-31,0.26344790482784847
2024-06-01,2.3500051591510718
2024-06-02,0.7710116101189463
2024-06-03,0.5719495395775688
2024-06-04,0.47386104030342724
2024-06-05,0.2639738162470765
2024-06-06,0.12166121656273696
2024-06-07,-0.8163978092997023
2024-06-08,-0.8260093745459786
2024-06-09,-0.7927189920440798
2024-06-10,-0.7616841425432426
2024-06-11,-0.4690117712744592
2024-06-12,1.3512001508182927
2024-06-13,1.333067741049632
2024-06-14,-0.28516988913089797
2024-06-15,-0.3344896591864916
2024-06-16,0.015020783945826288
2024-06-17,1.2772768065707196
2024-06-18,1.1594583324887824
2024-06-19,1.358234797109104
2024-06-20,0.4328768249830134
2024-06-21,-0.43226440499889257
2024-06-22,-0.269626252493232
2024-06-23,-0.46328527937264885
2024-06-24,-0.16701001096962326
2024-06-25,0.9220735518377559
2024-06-26,0.1751862374664494
2024-06-27,-0.8671726848785026
2024-06-28,-0.5609965758889605
2024-06-29,-0.29978225727848884
2024-06-30,-1.0047448391521474
2024-07-01,-0.29185243929258026
2024-07-02,0.04717044176572885
2024-07-03,0.7146911819623109
2024-07-04,0.3411536964601859
2024-07-05,0.13198869707726402
2024-07-06,-0.01509897653485135
2024-07-07,0.10042631795388887
2024-07-08,1.1924077582840586
2024-07-09,0.9453454604011648
2024-07-10,-0.6389344538106343
2024-07-11,-0.9283249759249791
2024-07-12,0.37030617353408557
2024-07-13,0.5089423270426169
2024-07-14,0.7550583245091131
2024-07-15,0.4273947813859348
2024-07-16,0.20383698098978192
2024-07-17,-0.03684945995509217
2024-07-18,-0.7918516336310167
2024-07-19,0.034028644699393526
2024-07-20,0.0524898184073224
2024-07-21,0.22855705550408215
2024-07-22,0.10662095017496795
2024-07-23,0.6041770034147156
2024-07-24,0.26815420107952315
2024-07-25,-0.9005111039715852
2024-07-26,-0.4052883241829443
2024-07-27,1.2479465382532007
2024-07-28,0.7506012711634439
2024-07-29,0.9692078275770332
2024-07-30,-0.044180368791257335
2024-07-31,0.21130501019969114
2024-08-01,1.2332890927995983
2024-08-02,0.8955079245887914
2024-08-03,0.4750646323972555
2024-08-04,0.18251646091580964
2024-08-05,0.12604648735782015
2024-08-06,-1.098167011440831
2024-08-07,-0.8360591044693695
2024-08-08,-0.926245635265581
2024-08-09,-0.843951824162267
2024-08-10,-0.8480726025072606
2024-08-11,-1.041844699735711
2024-08-12,-0.3459698772605113
2024-08-13,-0.2020892758585784
2024-08-14,0.789380568628971
2024-08-15,1.5273359055872024
2024-08-16,0.7919078981841324
2024-08-17,-0.43852052559841453
2024-08-18,-0.7872682084845077
2024-08-19,-1.1380047553916464
2024-08-20,-0.8130141197474012
2024-08-21,-0.552293738425047
2024-08-22,-0.26774070189957666
2024-08-23,0.6668115489647496
2024-08-24,1.5492373304573355
2024-08-25,1.4767280397671994
2024-08-26,1.9441497919186583
2024-08-27,1.000177937248664
2024-08-28,-0.7382551892737453
2024-08-29,-0.8320541197598648
2024-08-30,-0.3596425299607118
2024-08-31,-0.3627789713271942
2024-09-01,-0.38847255831317334
2024-09-02,-0.7610152896325695
2024-09-03,0.505238825244223
2024-09-04,0.8916369383547365
2024-09-05,0.25181746339680244
2024-09-06,-0.2438727049807729
2024-09-07,-1.5203908214232251
2024-09-08,-1.0032282300640567
2024-09-09,-0.41051392224705596
2024-09-10,0.3471403349337454
2024-09-11,0.5618936918196895
2024-09-12,-0.008778940045553314
2024-09-13,0.3724977000993771
2024-09-14,0.19499456581837232
2024-09-15,0.28596811611938466
2024-09-16,0.7492906228800823
2024-09-17,0.14408044711661605
2024-09-18,0.03475087446741973
2024-09-19,-0.16608951933334762
2024-09-20,0.2764342014644569
2024-09-21,-0.09776618547299759
2024-09-22,-0.35979751499642754
2024-09-23,-0.7308379156221184
2024-09-24,-1.360290572760318
2024-09-25,-0.9956516876764625
2024-09-26,-0.7603704753176674
2024-09-27,-0.6892162798466214
2024-09-28,-1.0005238084835015
2024-09-29,-0.8577737114885811
2024-09-30,-0.9028838774903609
2024-10-01,-0.5680119759374991
2024-10-02,-0.7260813950928549
2024-10-03,0.4050559559928571
2024-10-04,4.161745696687827e-05
2024-10-05,-0.44531397171064596
2024-10-06,-0.11016014699359991
2024-10-07,-0.7842152288684122
2024-10-08,-0.48826377344663163
2024-10-09,-0.752616505310022
2024-10-10,-0.949155766134767
2024-10-11,0.43630129623451475
2024-10-12,-0.832901580010901
2024-10-13,-0.9681788354907407
2024-10-14,-1.151319970906615
2024-10-15,-0.7928494002954408
2024-10-16,-0.9242323531304864
2024-10-17,0.13872785942910584
2024-10-18,1.5180993789745254
2024-10-19,1.820588597128698
2024-10-20,1.2744530493453943
2024-10-21,1.507166392948612
2024-10-22,2.5910127255814217
2024-10-23,0.41074668527706
2024-10-24,-0.5206129047325384
2024-10-25,-0.01755053788619125
2024-10-26,-0.5707094834658999
2024-10-27,-0.27495124058378684
2024-10-28,-0.43752453660299584
2024-10-29,-0.08003916795572341
2024-10-30,0.7744518716448645
2024-10-31,0.1263597294533017
2024-11-01,-0.761677427583203
2024-11-02,-0.33481218496402787
2024-11-03,-0.24125040977979417
2024-11-04,-0.08846874978742864
2024-11-05,0.8008068800487654
2024-11-06,-0.26871774016046324
2024-11-07,-0.5134362053847654
2024-11-08,-0.2891946516677485
2024-11-09,-0.38130771817292547
2024-11-10,-0.27724363109285544
2024-11-11,-0.6644451702241827
2024-11-12,-0.5924491066276849
2024-11-13,-0.5377653115288252
2024-11-14,-0.26083689318047426
2024-11-15,-0.19966575002112014
2024-11-16,-0.12824766513031055
2024-11-17,0.5010954576970474
2024-11-18,-0.04723722483607392
2024-11-19,-0.7909731701089224
2024-11-20,-0.7042034668559272
2024-11-21,0.20037378332733788
2024-11-22,-0.9114679520400233
2024-11-23,-0.7516165965629233
2024-11-24,-0.4540788937559843
2024-11-25,-0.5561323415062489
2024-11-26,-0.5855970688110982
2024-11-27,-0.2296190525303947
2024-11-28,-0.14201271243161107
2024-11-29,-0.2714850377743677
2024-11-30,-0.26406919147973984
2024-12-01,-0.22254799527460153
2024-12-02,-0.17369769086781325
2024-12-03,0.06609830574039594
2024-12-04,0.17516231984086356
2024-12-05,-0.19674548904871197
2024-12-06,0.21407217278815643
2024-12-07,0.1152390884034098
2024-12-08,-0.3748205086233578
2024-12-09,-0.4234666560464472
2024-12-10,0.5542022909962201
2024-12-11,0.2060755237731194
2024-12-12,-0.2853831043506997
2024-12-13,-0.01571480856661582
2024-12-14,0.6691328797389029
2024-12-15,0.0674803802317071
2024-12-16,-0.16014585077229304
2024-12-17,-0.21817516958349953
2024-12-18,-0.06166570153874487
2024-12-19,-0.27000775256880544
2024-12-20,-0.34084362123907785
2024-12-21,-0.18190456416895295
2024-12-22,0.17459412153142836
2024-12-23,0.38481445546805126
2024-12-24,0.4687023834037139
2024-12-25,0.16119240713016503
2024-12-26,0.27727422161629556
2024-12-27,0.27865217507803636
2024-12-28,0.7677162782886047
2024-12-29,0.07353487516728756
2024-12-30,-0.6101733224835865
2024-12-31,-0.004981173878907799
