Datetime,SO2,NO2,O3,PM25
2022-01-25,0.13749999999999998,23.15416666666667,16.416666666666668,5.833333333333333
2022-01-26,0.06666666666666667,23.420833333333334,16.5,5.083333333333333
2022-01-27,0.17916666666666667,20.7,19.083333333333332,14.333333333333334
2022-01-28,0.07083333333333335,8.633333333333333,28.125,5.125
2022-01-29,0.07916666666666668,21.337500000000002,19.5,6.166666666666667
2022-01-30,0.19583333333333333,22.900000000000002,21.166666666666668,14.166666666666666
2022-01-31,0.35000000000000003,28.22083333333333,17.041666666666668,24.458333333333332
2022-02-01,0.3833333333333333,24.583333333333332,20.75,17.625
2022-02-02,0.5750000000000001,20.0375,21.333333333333332,12.125
2022-02-03,0.0,5.154166666666667,27.458333333333332,1.6666666666666667
2022-02-04,0.020833333333333332,10.0875,23.541666666666668,2.625
2022-02-05,0.10416666666666667,13.920833333333334,22.458333333333332,4.958333333333333
2022-02-06,0.7916666666666666,10.612499999999999,32.083333333333336,9.625
2022-02-07,1.616666666666667,18.545833333333334,25.375,19.75
2022-02-08,0.12380952380952381,18.845454545454547,19.5,11.782608695652174
2022-02-09,0.5125000000000001,19.916666666666668,23.291666666666668,13.375
2022-02-10,0.10000000000000002,12.725,24.75,8.583333333333334
2022-02-11,0.06666666666666667,12.987499999999999,25.666666666666668,8.666666666666666
2022-02-12,0.041666666666666664,6.720833333333334,25.666666666666668,4.958333333333333
2022-02-13,0.075,8.7125,26.333333333333332,3.5833333333333335
2022-02-14,0.06666666666666667,13.004166666666668,24.375,3.75
2022-02-15,0.17083333333333336,17.245833333333334,25.125,14.333333333333334
2022-02-16,0.9958333333333335,13.825000000000001,34.416666666666664,14.583333333333334
2022-02-17,0.025000000000000005,11.270833333333334,25.583333333333332,9.208333333333334
2022-02-18,0.020833333333333332,7.754166666666666,31.25,1.7083333333333333
2022-02-19,0.02916666666666667,7.7375,32.541666666666664,2.9583333333333335
2022-02-20,0.5875,9.779166666666667,33.125,5.291666666666667
2022-02-21,0.1375,8.85,30.25,9.666666666666666
2022-02-22,0.03333333333333333,19.099999999999998,18.083333333333332,7.833333333333333
2022-02-23,0.004166666666666667,6.191666666666666,25.333333333333332,5.25
2022-02-24,0.04583333333333334,8.020833333333334,29.375,3.7916666666666665
2022-02-25,0.016666666666666666,8.450000000000001,33.0,1.9166666666666667
2022-02-26,0.10000000000000002,20.400000000000002,24.291666666666668,10.583333333333334
2022-02-27,0.06666666666666667,8.229166666666666,35.958333333333336,6.208333333333333
2022-02-28,0.12916666666666668,11.770833333333334,28.708333333333332,3.5416666666666665
2022-03-01,0.17916666666666667,15.049999999999999,28.375,12.625
2022-03-02,0.05000000000000001,12.470833333333333,31.833333333333332,6.541666666666667
2022-03-03,0.08750000000000001,8.583333333333334,29.458333333333332,3.0
2022-03-04,0.15416666666666667,22.9875,20.875,9.833333333333334
2022-03-05,0.15833333333333335,19.991666666666667,25.708333333333332,12.833333333333334
2022-03-06,0.12916666666666668,10.975,27.041666666666668,7.291666666666667
2022-03-07,0.0,9.558333333333334,28.666666666666668,3.0
2022-03-08,0.016666666666666666,10.441666666666666,34.0,4.541666666666667
2022-03-09,0.41250000000000003,20.370833333333334,22.041666666666668,16.166666666666668
2022-03-10,0.08750000000000001,12.104166666666666,30.625,5.75
2022-03-11,0.012500000000000002,12.625,28.583333333333332,6.541666666666667
2022-03-12,0.04583333333333334,6.770833333333333,35.5,2.0416666666666665
2022-03-13,0.07727272727272728,9.145454545454545,28.90909090909091,7.2272727272727275
2022-03-14,0.9375,23.675,18.166666666666668,17.583333333333332
2022-03-15,0.020833333333333332,15.933333333333332,21.458333333333332,13.166666666666666
2022-03-16,0.075,18.354166666666668,20.75,16.416666666666668
2022-03-17,1.3333333333333333,31.4875,14.541666666666666,18.166666666666668
2022-03-18,0.17916666666666667,18.8375,24.708333333333332,11.291666666666666
2022-03-19,0.004166666666666667,7.566666666666666,25.666666666666668,7.958333333333333
2022-03-20,0.05416666666666667,11.216666666666667,27.583333333333332,2.5833333333333335
2022-03-21,0.13333333333333333,10.408333333333333,30.166666666666668,3.5416666666666665
2022-03-22,0.125,13.916666666666666,28.75,3.5416666666666665
2022-03-23,0.05833333333333334,4.3374999999999995,33.833333333333336,3.0416666666666665
2022-03-24,0.05416666666666667,10.491666666666667,20.625,6.666666666666667
2022-03-25,0.020833333333333332,10.6875,21.541666666666668,6.25
2022-03-26,0.012500000000000002,10.066666666666666,18.625,6.333333333333333
2022-03-27,0.020833333333333332,3.6833333333333336,24.25,1.7083333333333333
2022-03-28,0.05416666666666667,6.241666666666667,27.875,1.1666666666666667
2022-03-29,0.19166666666666665,10.616666666666665,30.083333333333332,2.375
2022-03-30,0.07916666666666668,9.304166666666667,30.083333333333332,4.291666666666667
2022-03-31,0.09166666666666667,8.354166666666666,28.875,6.958333333333333
2022-04-01,0.0,6.616666666666667,29.875,1.625
2022-04-02,0.22083333333333333,11.641666666666666,30.083333333333332,7.0
2022-04-03,0.04583333333333334,7.0375000000000005,33.083333333333336,5.875
2022-04-04,0.25833333333333336,13.383333333333333,27.125,8.416666666666666
2022-04-05,0.2791666666666667,7.308333333333334,34.416666666666664,7.708333333333333
2022-04-06,0.1416666666666667,6.008333333333333,36.791666666666664,6.75
2022-04-07,0.08750000000000001,10.433333333333334,27.25,7.5
2022-04-08,0.09166666666666667,12.791666666666666,19.916666666666668,7.166666666666667
2022-04-09,0.10416666666666667,9.045833333333333,21.75,6.708333333333333
2022-04-10,0.012500000000000002,4.2749999999999995,30.583333333333332,1.8333333333333333
2022-04-11,0.08333333333333333,14.137500000000001,22.708333333333332,6.416666666666667
2022-04-12,0.3458333333333334,11.420833333333334,33.708333333333336,7.583333333333333
2022-04-13,0.4583333333333333,11.829166666666666,26.708333333333332,9.0
2022-04-14,0.05416666666666667,6.1625000000000005,30.125,6.217391304347826
2022-04-15,0.26666666666666666,4.625,35.625,5.125
2022-04-16,0.075,3.7083333333333335,28.875,3.5833333333333335
2022-04-17,0.020833333333333332,4.5249999999999995,26.541666666666668,2.5833333333333335
2022-04-18,0.07083333333333333,6.791666666666667,23.625,4.625
2022-04-19,0.0,8.1625,21.875,5.166666666666667
2022-04-20,0.19166666666666665,5.4750000000000005,27.291666666666668,4.708333333333333
2022-04-21,0.041666666666666664,7.216666666666666,31.166666666666668,5.166666666666667
2022-04-22,0.13749999999999998,11.079166666666666,27.375,8.333333333333334
2022-04-23,0.15416666666666667,9.341666666666667,28.583333333333332,5.875
2022-04-24,0.18333333333333335,4.391666666666667,39.708333333333336,8.25
2022-04-25,0.3625,14.129166666666668,20.958333333333332,7.458333333333333
2022-04-26,0.0,6.7250000000000005,23.166666666666668,4.666666666666667
2022-04-27,0.016666666666666666,5.991666666666667,21.75,2.3333333333333335
2022-04-28,0.05416666666666667,6.941666666666666,32.458333333333336,4.0
2022-04-29,0.08750000000000001,6.270833333333333,35.541666666666664,6.166666666666667
2022-04-30,0.1416666666666667,7.7749999999999995,33.291666666666664,5.863636363636363
2022-05-01,0.09166666666666667,5.5375000000000005,35.625,3.7916666666666665
2022-05-02,0.0375,13.020833333333334,14.375,12.833333333333334
2022-05-03,0.1125,11.616666666666667,19.166666666666668,12.833333333333334
2022-05-04,0.0,4.4375,25.291666666666668,3.7083333333333335
2022-05-05,0.13749999999999998,10.791666666666666,25.375,5.458333333333333
2022-05-06,0.3041666666666667,10.737499999999999,26.875,6.458333333333333
2022-05-07,0.10416666666666667,3.1833333333333336,40.166666666666664,5.708333333333333
2022-05-08,0.2916666666666667,6.695833333333333,34.791666666666664,6.458333333333333
2022-05-09,0.21666666666666667,10.445833333333335,33.166666666666664,7.083333333333333
2022-05-10,0.13333333333333333,7.4875,43.083333333333336,7.458333333333333
2022-05-11,0.95,14.436363636363637,38.63636363636363,11.272727272727273
2022-05-12,,,,
2022-05-13,0.8041666666666667,10.512500000000001,30.416666666666668,7.708333333333333
2022-05-14,0.3833333333333333,8.75,23.958333333333332,7.541666666666667
2022-05-15,0.1625,7.195833333333333,36.916666666666664,6.291666666666667
2022-05-16,0.0,4.666666666666667,35.458333333333336,5.25
2022-05-17,0.0,4.416666666666667,15.833333333333334,3.3333333333333335
2022-05-18,0.07083333333333333,6.5249999999999995,25.25,5.708333333333333
2022-05-19,0.09166666666666667,10.791666666666666,25.791666666666668,9.25
2022-05-20,0.18333333333333335,6.570833333333333,31.875,9.125
2022-05-21,0.10833333333333334,5.229166666666667,31.333333333333332,9.041666666666666
2022-05-22,0.0,3.779166666666667,23.875,6.333333333333333
2022-05-23,0.0625,5.070833333333334,22.541666666666668,9.083333333333334
2022-05-24,0.0375,7.8999999999999995,19.708333333333332,7.458333333333333
2022-05-25,0.13749999999999998,6.4875,28.0,4.333333333333333
2022-05-26,0.3666666666666667,7.420833333333333,26.0,6.041666666666667
2022-05-27,0.13636363636363635,6.722727272727273,24.136363636363637,6.2272727272727275
2022-05-28,0.025000000000000005,2.4541666666666666,25.541666666666668,4.291666666666667
2022-05-29,0.48333333333333334,5.329166666666667,33.666666666666664,6.083333333333333
2022-05-30,0.7541666666666668,9.0875,39.75,10.166666666666666
2022-05-31,0.35833333333333334,10.195833333333333,41.125,11.708333333333334
2022-06-01,0.08095238095238096,9.50952380952381,24.19047619047619,9.0
2022-06-02,0.041666666666666664,7.604166666666667,23.0,4.625
2022-06-03,0.22083333333333333,8.299999999999999,29.708333333333332,5.0
2022-06-04,0.0375,3.8000000000000003,28.916666666666668,4.625
2022-06-05,0.4041666666666666,9.4375,32.958333333333336,7.25
2022-06-06,0.0625,8.720833333333333,26.875,6.583333333333333
2022-06-07,0.0,5.0,29.416666666666668,6.0
2022-06-08,0.03333333333333333,5.895833333333333,25.083333333333332,4.75
2022-06-09,0.0,4.0375000000000005,28.916666666666668,4.791666666666667
2022-06-10,0.0,5.345833333333334,27.75,3.4583333333333335
2022-06-11,0.22083333333333333,7.704166666666667,32.291666666666664,6.208333333333333
2022-06-12,0.0625,4.779166666666667,29.541666666666668,7.375
2022-06-13,0.05833333333333334,7.554166666666667,24.708333333333332,5.208333333333333
2022-06-14,0.3125,5.308333333333334,24.583333333333332,5.791666666666667
2022-06-15,0.041666666666666664,7.6875,26.208333333333332,5.166666666666667
2022-06-16,0.19583333333333333,10.858333333333334,34.333333333333336,13.291666666666666
2022-06-17,0.020833333333333332,4.095833333333333,31.0,6.375
2022-06-18,0.0,1.6958333333333335,28.708333333333332,4.083333333333333
2022-06-19,0.012500000000000002,3.1,30.541666666666668,4.125
2022-06-20,0.9833333333333334,8.941666666666666,34.0,5.333333333333333
2022-06-21,1.1083333333333332,9.762500000000001,47.583333333333336,11.875
2022-06-22,0.075,9.468421052631578,,15.375
2022-06-23,0.008333333333333333,2.7583333333333333,24.541666666666668,3.8333333333333335
2022-06-24,0.35833333333333334,7.875,35.75,5.666666666666667
2022-06-25,0.6583333333333333,8.020833333333334,42.0,9.458333333333334
2022-06-26,1.0541666666666667,6.829166666666667,43.791666666666664,11.375
2022-06-27,0.004166666666666667,3.5083333333333333,26.791666666666668,4.416666666666667
2022-06-28,0.44166666666666665,6.0249999999999995,29.25,5.083333333333333
2022-06-29,0.25416666666666665,9.704166666666667,30.541666666666668,6.625
2022-06-30,0.5625,9.325000000000001,33.5,7.916666666666667
2022-07-01,0.6749999999999999,6.741666666666667,47.125,12.25
2022-07-02,0.03333333333333333,3.454166666666667,32.166666666666664,6.458333333333333
2022-07-03,0.10416666666666667,2.4166666666666665,24.708333333333332,3.25
2022-07-04,0.5833333333333334,9.879166666666666,29.833333333333332,6.083333333333333
2022-07-05,0.004545454545454546,7.827272727272727,29.52173913043478,7.090909090909091
2022-07-06,0.0,4.195833333333334,25.041666666666668,2.7916666666666665
2022-07-07,0.14166666666666666,5.454166666666667,27.25,4.875
2022-07-08,0.012500000000000002,7.966666666666666,22.083333333333332,5.583333333333333
2022-07-09,0.10833333333333334,5.520833333333333,22.916666666666668,2.5416666666666665
2022-07-10,0.13333333333333333,5.129166666666666,24.75,6.833333333333333
2022-07-11,0.5583333333333333,11.279166666666667,38.125,8.458333333333334
2022-07-12,0.0,5.041666666666667,33.625,4.75
2022-07-13,0.0,6.654166666666666,21.458333333333332,5.375
2022-07-14,0.08750000000000001,4.191666666666666,21.5,3.6666666666666665
2022-07-15,0.17500000000000002,9.725,30.041666666666668,6.458333333333333
2022-07-16,0.2791666666666667,6.629166666666666,38.916666666666664,9.666666666666666
2022-07-17,0.17500000000000002,6.854166666666667,40.958333333333336,8.791666666666666
2022-07-18,0.0,4.595833333333333,35.0,3.1666666666666665
2022-07-19,0.012500000000000002,7.5125,38.083333333333336,8.041666666666666
2022-07-20,0.35000000000000003,7.7375,46.0,8.75
2022-07-21,0.020833333333333332,6.333333333333333,31.625,9.583333333333334
2022-07-22,0.42083333333333334,9.954166666666667,28.916666666666668,9.0
2022-07-23,0.37916666666666665,6.704166666666667,45.166666666666664,5.75
2022-07-24,0.0375,5.195833333333334,43.166666666666664,4.541666666666667
2022-07-25,0.008333333333333333,4.866666666666666,24.5,1.7083333333333333
2022-07-26,0.18333333333333335,7.816666666666666,23.583333333333332,4.041666666666667
2022-07-27,0.42083333333333334,8.895833333333334,31.875,7.75
2022-07-28,0.025000000000000005,9.516666666666667,27.916666666666668,9.0
2022-07-29,0.016666666666666666,6.375,21.708333333333332,1.9583333333333333
2022-07-30,0.0,3.783333333333333,17.916666666666668,2.1666666666666665
2022-07-31,0.5333333333333333,7.2124999999999995,24.166666666666668,6.541666666666667
2022-08-01,0.5583333333333333,7.366666666666667,32.375,9.25
2022-08-02,0.012500000000000002,3.529166666666667,23.583333333333332,3.375
2022-08-03,0.37083333333333335,8.762500000000001,27.541666666666668,4.739130434782608
2022-08-04,0.0,10.387500000000001,25.625,
2022-08-05,0.049999999999999996,5.1499999999999995,28.333333333333332,5.125
2022-08-06,0.5708333333333333,8.645833333333334,29.166666666666668,5.416666666666667
2022-08-07,0.2041666666666667,5.3875,35.333333333333336,9.619047619047619
2022-08-08,0.020833333333333332,7.0625,30.958333333333332,
2022-08-09,0.0,3.3958333333333335,17.0,0.8333333333333334
2022-08-10,0.6333333333333334,7.591666666666666,29.708333333333332,5.166666666666667
2022-08-11,0.012500000000000002,4.133333333333334,22.083333333333332,2.7083333333333335
2022-08-12,0.0,4.304166666666666,25.166666666666668,2.5
2022-08-13,0.11666666666666665,8.191666666666666,32.333333333333336,6.125
2022-08-14,0.10416666666666667,6.8374999999999995,29.083333333333332,6.375
2022-08-15,0.17916666666666667,4.983333333333333,28.833333333333332,4.791666666666667
2022-08-16,0.07083333333333335,5.733333333333333,25.875,5.958333333333333
2022-08-17,0.041666666666666664,9.6625,20.625,4.833333333333333
2022-08-18,0.012500000000000002,9.491666666666667,24.208333333333332,5.541666666666667
2022-08-19,0.20833333333333334,13.066666666666668,23.166666666666668,9.083333333333334
2022-08-20,0.18333333333333335,8.983333333333333,33.041666666666664,10.916666666666666
2022-08-21,0.041666666666666664,4.595833333333333,35.333333333333336,5.5
2022-08-22,0.0,4.629166666666666,25.333333333333332,3.9583333333333335
2022-08-23,0.0,5.329166666666667,20.875,5.541666666666667
2022-08-24,0.0,6.3999999999999995,18.166666666666668,6.541666666666667
2022-08-25,0.0,6.3875,8.958333333333334,7.083333333333333
2022-08-26,0.008333333333333333,5.233333333333333,16.291666666666668,6.25
2022-08-27,0.05000000000000001,3.954166666666667,19.166666666666668,3.0
2022-08-28,0.016666666666666666,5.408333333333334,22.083333333333332,4.5
2022-08-29,0.13749999999999998,6.329166666666667,30.458333333333332,6.5
2022-08-30,0.0,7.916666666666667,24.625,7.125
2022-08-31,0.004166666666666667,5.175,19.583333333333332,4.333333333333333
2022-09-01,0.05833333333333334,8.0625,22.041666666666668,1.5
2022-09-02,0.36250000000000004,10.075000000000001,20.791666666666668,6.875
2022-09-03,0.26666666666666666,7.7875000000000005,30.458333333333332,8.166666666666666
2022-09-04,0.0,2.033333333333333,11.625,5.083333333333333
2022-09-05,0.025000000000000005,2.504166666666667,12.916666666666666,1.9166666666666667
2022-09-06,0.02916666666666667,5.304166666666666,17.583333333333332,3.375
2022-09-07,0.04583333333333334,6.870833333333334,16.541666666666668,3.2916666666666665
2022-09-08,0.05000000000000001,11.670833333333334,19.833333333333332,3.7916666666666665
2022-09-09,0.25833333333333336,10.595833333333333,21.958333333333332,6.833333333333333
2022-09-10,0.24166666666666667,7.2625,29.625,9.625
2022-09-11,0.18333333333333335,4.095833333333333,27.375,5.583333333333333
2022-09-12,0.0,6.195833333333333,16.583333333333332,3.875
2022-09-13,0.08333333333333333,11.020833333333334,20.708333333333332,5.291666666666667
2022-09-14,0.004166666666666667,7.579166666666667,17.666666666666668,6.25
2022-09-15,0.05416666666666667,7.520833333333333,15.041666666666666,1.2916666666666667
2022-09-16,0.26666666666666666,12.045833333333334,14.25,6.333333333333333
2022-09-17,0.0625,6.804166666666667,25.791666666666668,9.625
2022-09-18,0.016666666666666666,7.695833333333333,28.666666666666668,10.666666666666666
2022-09-19,0.020833333333333332,9.85,24.458333333333332,9.5
2022-09-20,0.0,7.795833333333333,18.125,4.458333333333333
2022-09-21,0.1125,9.641666666666667,23.125,7.333333333333333
2022-09-22,0.008333333333333333,3.3041666666666667,21.041666666666668,0.125
2022-09-23,0.025000000000000005,3.9916666666666667,21.291666666666668,0.9166666666666666
2022-09-24,0.2708333333333333,8.733333333333333,16.375,2.9583333333333335
2022-09-25,0.008333333333333333,6.895833333333333,19.291666666666668,4.458333333333333
2022-09-26,0.004166666666666667,6.629166666666666,21.291666666666668,2.5416666666666665
2022-09-27,0.0,8.1,15.583333333333334,4.625
2022-09-28,0.0,3.670833333333333,11.083333333333334,6.458333333333333
2022-09-29,0.04583333333333334,6.675,14.416666666666666,
2022-09-30,0.20833333333333334,12.3375,10.458333333333334,9.45
2022-10-01,0.027777777777777776,9.355555555555556,9.444444444444445,4.666666666666667
2022-10-02,0.0,6.4750000000000005,16.458333333333332,1.9583333333333333
2022-10-03,0.05416666666666667,10.929166666666667,15.083333333333334,4.208333333333333
2022-10-04,0.12916666666666668,17.504166666666666,12.25,7.75
2022-10-05,0.8333333333333334,23.729166666666668,15.125,11.125
2022-10-06,0.5958333333333333,24.28333333333333,21.333333333333332,12.958333333333334
2022-10-07,0.0,5.1000000000000005,19.416666666666668,0.9583333333333334
2022-10-08,0.016666666666666666,7.2250000000000005,21.333333333333332,1.5833333333333333
2022-10-09,0.0625,5.6000000000000005,25.208333333333332,5.708333333333333
2022-10-10,0.0625,6.8999999999999995,20.833333333333332,6.416666666666667
2022-10-11,0.5499999999999999,17.204166666666666,20.958333333333332,10.318181818181818
2022-10-12,0.18333333333333335,8.758333333333333,34.541666666666664,8.166666666666666
2022-10-13,0.004166666666666667,9.625,22.0,7.333333333333333
2022-10-14,0.10833333333333334,11.929166666666667,20.25,8.0
2022-10-15,0.08750000000000001,6.145833333333333,23.666666666666668,4.916666666666667
2022-10-16,0.45416666666666666,8.262500000000001,15.625,6.5
2022-10-17,0.03333333333333333,8.891666666666667,11.166666666666666,4.166666666666667
2022-10-18,0.02916666666666667,9.054166666666667,8.208333333333334,3.5833333333333335
2022-10-19,0.025000000000000005,8.575000000000001,10.708333333333334,2.2083333333333335
2022-10-20,0.02916666666666667,11.329166666666666,16.375,6.291666666666667
2022-10-21,1.2041666666666666,14.466666666666667,24.25,9.958333333333334
2022-10-22,1.5750000000000002,12.15,33.375,11.583333333333334
2022-10-23,0.19583333333333333,14.15,24.083333333333332,12.583333333333334
2022-10-24,0.12916666666666668,13.875,24.708333333333332,9.208333333333334
2022-10-25,0.02916666666666667,11.895833333333334,16.708333333333332,5.875
2022-10-26,0.0,12.420833333333334,11.166666666666666,5.583333333333333
2022-10-27,0.03333333333333333,8.025,16.916666666666668,0.9583333333333334
2022-10-28,0.0625,12.808333333333332,12.041666666666666,3.0833333333333335
2022-10-29,0.8083333333333332,17.383333333333333,11.125,9.416666666666666
2022-10-30,0.2041666666666667,18.0625,14.666666666666666,13.363636363636363
2022-10-31,0.05000000000000001,22.28333333333333,7.083333333333333,16.375
2022-11-01,0.14583333333333334,18.558333333333334,11.416666666666666,12.125
2022-11-02,0.15416666666666667,20.304166666666667,13.875,21.125
2022-11-03,0.06666666666666667,19.808333333333334,10.291666666666666,16.833333333333332
2022-11-04,0.6541666666666667,14.829166666666666,20.125,8.0
2022-11-05,0.24166666666666667,5.6499999999999995,30.416666666666668,5.333333333333333
2022-11-06,0.15416666666666667,5.933333333333334,30.5,4.166666666666667
2022-11-07,0.08750000000000001,7.879166666666666,22.083333333333332,5.375
2022-11-08,0.035,13.428571428571429,11.954545454545455,4.090909090909091
2022-11-09,0.09583333333333334,16.558333333333334,17.541666666666668,7.833333333333333
2022-11-10,1.6624999999999999,21.7,18.875,12.0
2022-11-11,0.22083333333333333,20.5125,9.625,7.041666666666667
2022-11-12,0.0,4.870833333333334,14.291666666666666,3.3333333333333335
2022-11-13,0.008333333333333333,4.929166666666666,22.541666666666668,1.2916666666666667
2022-11-14,0.041666666666666664,12.85,23.75,2.4583333333333335
2022-11-15,0.008333333333333333,10.958333333333334,21.416666666666668,2.6666666666666665
2022-11-16,0.05416666666666667,16.058333333333334,12.375,5.25
2022-11-17,0.02916666666666667,12.6625,20.875,5.541666666666667
2022-11-18,0.05000000000000001,10.608333333333333,20.083333333333332,9.833333333333334
2022-11-19,0.04583333333333334,7.5249999999999995,20.791666666666668,6.166666666666667
2022-11-20,0.012500000000000002,6.204166666666667,26.875,1.8333333333333333
2022-11-21,0.24166666666666667,13.1,21.208333333333332,8.25
2022-11-22,0.1875,24.058333333333334,12.625,10.125
2022-11-23,0.25,30.212500000000002,8.166666666666666,33.083333333333336
2022-11-24,0.16666666666666666,30.758333333333336,5.541666666666667,24.772727272727273
2022-11-25,0.07083333333333335,12.908333333333333,21.083333333333332,5.25
2022-11-26,0.2041666666666667,15.166666666666666,16.791666666666668,9.208333333333334
2022-11-27,0.03333333333333333,14.520833333333334,15.75,8.041666666666666
2022-11-28,0.0,6.4624999999999995,21.208333333333332,1.8333333333333333
2022-11-29,0.0,10.166666666666666,17.0,6.166666666666667
2022-11-30,0.0,7.254166666666666,17.5,4.833333333333333
2022-12-01,0.008333333333333333,9.325000000000001,21.583333333333332,2.875
2022-12-02,0.10833333333333334,16.0,12.833333333333334,12.291666666666666
2022-12-03,0.02916666666666667,5.9750000000000005,23.75,2.3333333333333335
2022-12-04,0.08750000000000001,8.595833333333333,21.333333333333332,4.333333333333333
2022-12-05,0.6916666666666668,16.070833333333333,16.291666666666668,6.041666666666667
2022-12-06,0.05416666666666667,14.3125,14.916666666666666,9.666666666666666
2022-12-07,0.05416666666666667,13.845833333333333,9.083333333333334,12.083333333333334
2022-12-08,0.04583333333333334,7.516666666666667,19.291666666666668,3.8333333333333335
2022-12-09,0.012500000000000002,8.204166666666667,16.666666666666668,3.9166666666666665
2022-12-10,0.05416666666666667,4.979166666666667,24.208333333333332,4.0
2022-12-11,0.05000000000000001,7.716666666666666,15.958333333333334,5.416666666666667
2022-12-12,0.04583333333333334,10.612499999999999,18.416666666666668,5.25
2022-12-13,0.1625,25.2375,12.608695652173912,5.708333333333333
2022-12-14,0.12083333333333333,17.016666666666666,18.208333333333332,3.7916666666666665
2022-12-15,0.016666666666666666,4.825,26.458333333333332,1.2083333333333333
2022-12-16,0.04583333333333334,15.170833333333334,12.041666666666666,8.541666666666666
2022-12-17,0.0625,15.308333333333332,9.458333333333334,8.625
2022-12-18,0.0375,9.2125,13.666666666666666,9.083333333333334
2022-12-19,0.05833333333333334,11.041666666666666,18.708333333333332,5.458333333333333
2022-12-20,0.05833333333333334,15.987499999999999,14.083333333333334,8.4
2022-12-21,0.10000000000000002,21.90416666666667,11.083333333333334,12.458333333333334
2022-12-22,0.0625,10.908333333333333,21.458333333333332,8.875
2022-12-23,0.0,6.841666666666666,23.208333333333332,1.7916666666666667
2022-12-24,0.0,6.0375000000000005,27.208333333333332,3.0416666666666665
2022-12-25,0.05416666666666667,6.145833333333333,29.583333333333332,3.0
2022-12-26,0.08750000000000001,11.0875,24.208333333333332,9.416666666666666
2022-12-27,0.10833333333333334,13.275,21.666666666666668,11.75
2022-12-28,0.16666666666666666,15.304166666666667,20.125,13.208333333333334
2022-12-29,0.36250000000000004,17.675,20.833333333333332,9.875
2022-12-30,0.5125000000000001,19.8125,15.75,8.5
2022-12-31,0.02916666666666667,13.65,15.125,7.458333333333333
2023-01-01,0.0,11.1625,15.541666666666666,11.0
2023-01-02,0.020833333333333332,11.424999999999999,16.833333333333332,12.708333333333334
2023-01-03,0.02916666666666667,14.0875,12.541666666666666,11.333333333333334
2023-01-04,0.0,9.991666666666667,16.833333333333332,5.333333333333333
2023-01-05,0.012500000000000002,16.583333333333332,12.25,7.625
2023-01-06,0.07083333333333335,16.583333333333332,9.833333333333334,8.416666666666666
2023-01-07,0.03333333333333333,7.295833333333333,21.833333333333332,3.1666666666666665
2023-01-08,0.012500000000000002,7.508333333333333,25.0,6.125
2023-01-09,0.05000000000000001,10.766666666666666,21.333333333333332,11.541666666666666
2023-01-10,0.0,7.629166666666666,24.833333333333332,3.875
2023-01-11,0.020833333333333332,9.279166666666667,18.291666666666668,7.041666666666667
2023-01-12,0.04583333333333334,14.270833333333334,8.125,12.958333333333334
2023-01-13,0.0,5.658333333333334,23.5,4.125
2023-01-14,0.041666666666666664,8.0875,27.666666666666668,3.25
2023-01-15,0.3541666666666667,27.05,11.208333333333334,6.333333333333333
2023-01-16,0.1875,23.6875,13.541666666666666,5.708333333333333
2023-01-17,0.06666666666666667,20.404166666666665,12.541666666666666,6.625
2023-01-18,0.04583333333333334,11.325000000000001,14.125,3.125
2023-01-19,0.008333333333333333,6.558333333333334,22.875,3.5833333333333335
2023-01-20,0.05416666666666667,14.5875,14.083333333333334,5.083333333333333
2023-01-21,0.03333333333333333,8.595833333333333,24.208333333333332,4.208333333333333
2023-01-22,0.03333333333333333,10.483333333333333,17.25,8.666666666666666
2023-01-23,0.03333333333333333,9.279166666666667,19.875,6.583333333333333
2023-01-24,0.08333333333333333,15.195833333333333,18.5,8.125
2023-01-25,0.06666666666666668,19.672222222222224,13.333333333333334,7.222222222222222
2023-01-26,0.05238095238095238,14.738095238095237,19.523809523809526,3.8095238095238093
2023-01-27,0.07083333333333335,16.570833333333333,17.333333333333332,10.208333333333334
2023-01-28,0.07916666666666668,9.320833333333333,29.208333333333332,6.375
2023-01-29,0.02916666666666667,11.491666666666667,24.791666666666668,6.458333333333333
2023-01-30,0.08750000000000001,18.57916666666667,20.791666666666668,4.0
2023-01-31,0.10000000000000002,15.883333333333333,26.0,5.0
2023-02-01,0.1125,23.22083333333333,21.208333333333332,12.208333333333334
2023-02-02,0.24583333333333335,15.362499999999999,27.0,11.125
2023-02-03,0.09583333333333334,7.270833333333333,29.75,2.7916666666666665
2023-02-04,0.30416666666666664,20.495833333333334,18.166666666666668,6.416666666666667
2023-02-05,0.25,16.8875,20.625,7.25
2023-02-06,0.10833333333333334,13.454166666666666,23.833333333333332,9.708333333333334
2023-02-07,0.12916666666666668,11.5375,24.75,10.666666666666666
2023-02-08,0.12083333333333335,18.079166666666666,23.583333333333332,11.458333333333334
2023-02-09,0.0625,21.72083333333333,13.791666666666666,13.083333333333334
2023-02-10,0.004166666666666667,7.066666666666666,25.291666666666668,2.2916666666666665
2023-02-11,0.08750000000000001,7.608333333333333,30.666666666666668,3.0833333333333335
2023-02-12,0.43333333333333335,19.216666666666665,18.375,11.375
2023-02-13,0.20833333333333334,17.55,21.666666666666668,14.041666666666666
2023-02-14,0.6083333333333334,20.791666666666668,22.083333333333332,12.208333333333334
2023-02-15,0.1875,10.987499999999999,28.25,5.416666666666667
