Datetime,Concentration
2023-01-19,3.5833333333333335
2023-01-20,5.083333333333333
2023-01-21,4.208333333333333
2023-01-22,8.666666666666666
2023-01-23,6.583333333333333
2023-01-24,8.125
2023-01-25,7.222222222222222
2023-01-26,3.8095238095238093
2023-01-27,10.208333333333334
2023-01-28,6.375
2023-01-29,6.458333333333333
2023-01-30,4.0
2023-01-31,5.0
2023-02-01,12.208333333333334
2023-02-02,11.125
2023-02-03,2.7916666666666665
2023-02-04,6.416666666666667
2023-02-05,7.25
2023-02-06,9.708333333333334
2023-02-07,10.666666666666666
2023-02-08,11.458333333333334
2023-02-09,13.083333333333334
2023-02-10,2.2916666666666665
2023-02-11,3.0833333333333335
2023-02-12,11.375
2023-02-13,14.041666666666666
2023-02-14,12.208333333333334
2023-02-15,5.416666666666667
2023-02-16,2.8333333333333335
2023-02-17,2.0833333333333335
2023-02-18,10.083333333333334
2023-02-19,7.5
2023-02-20,4.583333333333333
2023-02-21,4.458333333333333
2023-02-22,2.7083333333333335
2023-02-23,5.208333333333333
2023-02-24,3.7083333333333335
2023-02-25,6.625
2023-02-26,8.583333333333334
2023-02-27,3.625
2023-02-28,5.25
2023-03-01,8.875
2023-03-02,6.5
2023-03-03,3.5416666666666665
2023-03-04,3.2083333333333335
2023-03-05,10.583333333333334
2023-03-06,7.208333333333333
2023-03-07,2.5
2023-03-08,2.4166666666666665
2023-03-09,3.0416666666666665
2023-03-10,2.8333333333333335
2023-03-11,2.4166666666666665
2023-03-12,4.409090909090909
2023-03-13,5.375
2023-03-14,2.25
2023-03-15,2.9583333333333335
2023-03-16,11.75
2023-03-17,6.583333333333333
2023-03-18,4.208333333333333
2023-03-19,3.2083333333333335
2023-03-20,7.041666666666667
2023-03-21,11.083333333333334
2023-03-22,11.208333333333334
2023-03-23,13.0
2023-03-24,5.708333333333333
2023-03-25,3.875
2023-03-26,3.8333333333333335
2023-03-27,6.25
2023-03-28,10.565217391304348
2023-03-29,7.125
2023-03-30,4.416666666666667
2023-03-31,6.916666666666667
2023-04-01,3.8333333333333335
2023-04-02,3.0833333333333335
2023-04-03,4.875
2023-04-04,5.708333333333333
2023-04-05,6.083333333333333
2023-04-06,4.166666666666667
2023-04-07,2.7083333333333335
2023-04-08,4.041666666666667
2023-04-09,7.166666666666667
2023-04-10,12.041666666666666
2023-04-11,12.375
2023-04-12,9.875
2023-04-13,13.166666666666666
2023-04-14,21.958333333333332
2023-04-15,17.625
2023-04-16,17.0
2023-04-17,3.5416666666666665
2023-04-18,2.0416666666666665
2023-04-19,2.625
2023-04-20,3.5833333333333335
2023-04-21,5.041666666666667
2023-04-22,3.4583333333333335
2023-04-23,5.333333333333333
2023-04-24,3.375
2023-04-25,8.125
2023-04-26,4.375
2023-04-27,5.708333333333333
2023-04-28,9.291666666666666
2023-04-29,4.708333333333333
2023-04-30,5.25
2023-05-01,5.291666666666667
2023-05-02,2.75
2023-05-03,1.9166666666666667
2023-05-04,3.0416666666666665
2023-05-05,5.333333333333333
2023-05-06,8.5
2023-05-07,5.956521739130435
2023-05-08,3.5
2023-05-09,3.5416666666666665
2023-05-10,6.291666666666667
2023-05-11,11.416666666666666
2023-05-12,8.416666666666666
2023-05-13,6.625
2023-05-14,3.625
2023-05-15,4.583333333333333
2023-05-16,7.0
2023-05-17,3.0
2023-05-18,4.208333333333333
2023-05-19,9.75
2023-05-20,12.708333333333334
2023-05-21,6.083333333333333
2023-05-22,9.0
2023-05-23,7.958333333333333
2023-05-24,6.458333333333333
2023-05-25,2.9166666666666665
2023-05-26,4.75
2023-05-27,7.958333333333333
2023-05-28,5.625
2023-05-29,7.166666666666667
2023-05-30,8.708333333333334
2023-05-31,16.708333333333332
2023-06-01,16.083333333333332
2023-06-02,12.791666666666666
2023-06-03,14.25
2023-06-04,10.791666666666666
2023-06-05,23.0
2023-06-06,49.125
2023-06-07,39.041666666666664
2023-06-08,29.208333333333332
2023-06-09,26.375
2023-06-10,22.416666666666668
2023-06-11,17.875
2023-06-12,9.166666666666666
2023-06-13,9.791666666666666
2023-06-14,7.916666666666667
2023-06-15,8.958333333333334
2023-06-16,26.208333333333332
2023-06-17,21.375
2023-06-18,41.083333333333336
2023-06-19,9.375
2023-06-20,6.041666666666667
2023-06-21,11.833333333333334
2023-06-22,8.73913043478261
2023-06-23,3.5833333333333335
2023-06-24,3.5416666666666665
2023-06-25,8.208333333333334
2023-06-26,4.875
2023-06-27,27.25
2023-06-28,76.20833333333333
2023-06-29,34.083333333333336
2023-06-30,74.125
2023-07-01,30.916666666666668
2023-07-02,21.791666666666668
2023-07-03,10.583333333333334
2023-07-04,12.5
2023-07-05,12.208333333333334
2023-07-06,9.416666666666666
2023-07-07,5.791666666666667
2023-07-08,8.0
2023-07-09,5.416666666666667
2023-07-10,7.666666666666667
2023-07-11,9.5
2023-07-12,4.166666666666667
2023-07-13,3.9166666666666665
2023-07-14,6.833333333333333
2023-07-15,6.916666666666667
2023-07-16,13.833333333333334
2023-07-17,24.833333333333332
2023-07-18,5.625
2023-07-19,5.583333333333333
2023-07-20,6.625
2023-07-21,6.291666666666667
2023-07-22,
2023-07-23,
2023-07-24,
2023-07-25,15.25
2023-07-26,26.208333333333332
2023-07-27,11.583333333333334
2023-07-28,19.833333333333332
2023-07-29,5.958333333333333
2023-07-30,4.583333333333333
2023-07-31,4.416666666666667
2023-08-01,5.041666666666667
2023-08-02,8.333333333333334
2023-08-03,14.166666666666666
2023-08-04,16.458333333333332
2023-08-05,
2023-08-06,
2023-08-07,
2023-08-08,
2023-08-09,12.5
2023-08-10,13.291666666666666
2023-08-11,3.8333333333333335
2023-08-12,4.375
2023-08-13,2.6666666666666665
2023-08-14,7.708333333333333
2023-08-15,11.416666666666666
2023-08-16,29.875
2023-08-17,16.5
2023-08-18,4.333333333333333
2023-08-19,14.791666666666666
2023-08-20,15.625
2023-08-21,8.916666666666666
2023-08-22,6.958333333333333
2023-08-23,6.958333333333333
2023-08-24,7.25
2023-08-25,5.041666666666667
2023-08-26,4.833333333333333
2023-08-27,5.75
2023-08-28,6.5
2023-08-29,7.291666666666667
2023-08-30,3.5416666666666665
2023-08-31,4.0
2023-09-01,5.875
2023-09-02,6.25
2023-09-03,9.083333333333334
2023-09-04,10.5
2023-09-05,
2023-09-06,8.875
2023-09-07,6.125
2023-09-08,2.0833333333333335
2023-09-09,3.7083333333333335
2023-09-10,4.375
2023-09-11,4.833333333333333
2023-09-12,4.166666666666667
2023-09-13,2.75
2023-09-14,4.958333333333333
2023-09-15,7.75
2023-09-16,9.5
2023-09-17,8.458333333333334
2023-09-18,7.666666666666667
2023-09-19,3.9583333333333335
2023-09-20,5.833333333333333
2023-09-21,6.086956521739131
2023-09-22,4.958333333333333
2023-09-23,8.291666666666666
2023-09-24,11.083333333333334
2023-09-25,11.0
2023-09-26,13.416666666666666
2023-09-27,7.833333333333333
2023-09-28,6.041666666666667
2023-09-29,6.416666666666667
2023-09-30,9.041666666666666
