Toronto North, (34021) Hourly, Fine particulate matter (PM2.5) Concentrations,,,,,,,,,,,,,,,,,,,,,,,,
Station,Toronto North (34021),,,,,,,,,,,,,,,,,,,,,,,,,
Address,4905 Dufferin St., Eccc,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.78047,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.467372,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation, 186 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Air intake height,4 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5),,,,,,,,,,,,,,,,,,,,,,,,,
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>),,,,,,,,,,,,,,,,,,,,,,,,,
Remarks, 9999 for invalid or missing data.,,,,,,,,,,,,,,,,,,,,,,,,,
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
34021,Fine Particulate Matter,12/24/2021,7,8,10,11,11,14,14,12,15,17,13,11,11,13,13,12,16,17,18,16,15,14,15,15
34021,Fine Particulate Matter,12/25/2021,17,17,18,19,15,8,6,8,7,5,5,6,6,4,4,7,7,4,5,6,5,5,5,5
34021,Fine Particulate Matter,12/26/2021,6,6,5,5,4,4,4,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34021,Fine Particulate Matter,12/27/2021,1,0,0,0,1,1,1,2,2,2,3,2,2,2,3,3,1,1,2,3,7,11,10,10
34021,Fine Particulate Matter,12/28/2021,12,15,15,10,7,5,3,2,3,2,3,3,4,4,4,6,7,12,8,9,12,13,15,19
34021,Fine Particulate Matter,12/29/2021,24,22,22,15,9,6,5,4,3,5,8,9,10,12,13,14,16,15,12,14,16,15,21,25
34021,Fine Particulate Matter,12/30/2021,24,21,20,14,11,8,7,6,4,2,1,2,2,2,2,3,3,3,3,3,6,6,6,7
34021,Fine Particulate Matter,12/31/2021,8,5,6,6,8,12,14,14,15,20,19,23,18,15,15,18,11,12,14,16,23,20,13,15
34021,Fine Particulate Matter,1/1/2022,20,13,10,9,8,6,7,7,4,5,10,14,16,10,8,5,4,4,4,3,3,3,2,1
34021,Fine Particulate Matter,1/2/2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,Fine Particulate Matter,1/3/2022,0,0,0,1,1,1,1,1,0,0,0,1,1,2,2,3,2,0,1,5,7,7,5,3
34021,Fine Particulate Matter,1/4/2022,4,7,11,14,19,20,21,19,21,20,19,17,14,10,10,13,15,14,13,13,14,14,12,9
34021,Fine Particulate Matter,1/5/2022,8,5,4,3,2,2,3,3,4,6,6,6,7,7,7,8,12,19,21,25,24,20,20,7
34021,Fine Particulate Matter,1/6/2022,7,7,8,9,10,10,9,11,12,12,13,12,10,8,7,8,9,9,9,13,13,15,20,21
34021,Fine Particulate Matter,1/7/2022,20,22,11,4,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
34021,Fine Particulate Matter,1/8/2022,1,1,2,2,3,2,2,2,2,4,4,4,4,4,5,4,3,5,6,6,6,7,5,7
34021,Fine Particulate Matter,1/9/2022,9,9,10,8,6,7,7,6,4,2,7,10,4,15,13,16,8,2,3,2,0,0,0,0
34021,Fine Particulate Matter,1/10/2022,0,0,0,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,3,3,2,3,7,9
34021,Fine Particulate Matter,1/11/2022,8,8,9,10,9,9,9,9,8,8,9,10,11,9,8,6,5,5,4,3,2,4,5,5
34021,Fine Particulate Matter,1/12/2022,4,4,4,4,5,5,7,9,13,15,18,20,17,14,15,15,14,11,11,12,13,14,15,20
34021,Fine Particulate Matter,1/13/2022,24,7,2,6,7,6,6,13,15,13,14,17,9,10,12,15,12,12,13,7,3,3,2,3
34021,Fine Particulate Matter,1/14/2022,4,1,1,1,0,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2
34021,Fine Particulate Matter,1/15/2022,3,3,4,4,4,4,4,4,4,4,3,3,4,4,4,5,6,8,9,10,9,10,12,10
34021,Fine Particulate Matter,1/16/2022,9,8,7,6,6,6,6,6,6,6,3,2,2,3,2,3,3,4,5,6,6,8,3,2
34021,Fine Particulate Matter,1/17/2022,4,3,1,1,2,3,3,2,2,3,2,2,2,2,3,5,6,4,4,5,5,4,4,4
34021,Fine Particulate Matter,1/18/2022,0,0,0,0,0,9999,9999,9999,9999,0,1,1,2,4,5,5,6,9,10,12,10,14,14,20
34021,Fine Particulate Matter,1/19/2022,21,16,17,15,11,10,10,12,16,18,18,17,12,9,9,5,2,1,1,0,0,0,0,1
34021,Fine Particulate Matter,1/20/2022,0,1,2,2,2,3,4,4,4,4,4,5,3,2,2,2,2,2,3,3,4,7,7,6
34021,Fine Particulate Matter,1/21/2022,12,8,2,2,2,2,3,5,3,3,4,3,6,8,6,7,8,7,6,7,13,21,17,11
34021,Fine Particulate Matter,1/22/2022,7,5,6,7,8,9,9,11,11,12,13,9,8,19,9,8,6,10,13,14,16,17,17,17
34021,Fine Particulate Matter,1/23/2022,16,14,11,12,6,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,2,1,2,3
34021,Fine Particulate Matter,1/24/2022,2,2,4,7,9,9,10,10,11,18,17,6,1,2,5,6,7,9,9,10,13,18,18,21
34021,Fine Particulate Matter,1/25/2022,20,22,19,18,11,5,2,2,1,1,1,0,1,2,2,2,3,3,3,4,2,4,7,5
34021,Fine Particulate Matter,1/26/2022,8,9,6,4,3,3,3,3,3,3,2,3,4,9,9,5,3,3,4,7,7,7,7,7
34021,Fine Particulate Matter,1/27/2022,6,7,9,11,13,12,13,17,20,19,17,14,13,13,11,11,10,12,14,19,19,20,22,22
34021,Fine Particulate Matter,1/28/2022,13,2,1,1,0,1,1,2,3,3,4,5,5,5,4,4,5,7,11,13,10,9,8,6
34021,Fine Particulate Matter,1/29/2022,6,7,6,6,5,5,6,5,5,4,3,2,2,3,4,4,3,6,12,11,10,13,11,9
34021,Fine Particulate Matter,1/30/2022,8,6,5,4,5,5,5,6,9,16,20,21,20,18,17,17,17,19,20,21,22,18,19,22
34021,Fine Particulate Matter,1/31/2022,25,26,30,30,30,28,30,32,38,35,31,31,33,33,31,21,18,10,11,13,13,13,12,13
34021,Fine Particulate Matter,2/1/2022,19,15,19,18,19,15,14,16,19,21,21,23,22,20,20,20,20,21,20,19,11,10,10,11
34021,Fine Particulate Matter,2/2/2022,11,13,15,12,11,12,12,13,13,16,16,18,18,20,21,19,22,22,2,2,1,1,1,0
34021,Fine Particulate Matter,2/3/2022,0,0,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,8,3,1
34021,Fine Particulate Matter,2/4/2022,1,1,1,1,2,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,5,4,6,5
34021,Fine Particulate Matter,2/5/2022,4,3,4,3,3,3,4,4,4,3,2,3,3,3,4,4,3,5,11,13,14,10,6,3
34021,Fine Particulate Matter,2/6/2022,1,2,3,8,11,12,15,13,11,11,10,9,8,9,9,8,8,9,10,12,13,14,13,12
34021,Fine Particulate Matter,2/7/2022,12,11,11,12,13,16,18,21,20,17,18,18,17,16,17,17,17,19,21,21,26,33,42,41
34021,Fine Particulate Matter,2/8/2022,40,42,31,21,9,3,2,3,2,1,2,9999,3,3,3,4,4,4,5,9,18,16,24,22
34021,Fine Particulate Matter,2/9/2022,20,19,21,23,21,19,17,15,15,10,8,8,7,8,8,9,10,10,11,13,12,12,12,13
34021,Fine Particulate Matter,2/10/2022,13,13,14,14,12,15,16,16,18,13,2,3,4,4,4,4,4,3,3,4,5,6,7,9
34021,Fine Particulate Matter,2/11/2022,9,9,11,12,12,11,11,15,13,11,10,8,7,6,6,5,6,5,5,6,6,6,8,10
34021,Fine Particulate Matter,2/12/2022,15,17,17,18,15,10,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,2
34021,Fine Particulate Matter,2/13/2022,3,4,4,5,5,5,5,5,6,6,3,3,3,3,2,1,2,2,1,1,4,5,4,4
34021,Fine Particulate Matter,2/14/2022,3,3,2,2,3,3,3,4,4,3,3,2,1,2,2,2,4,5,6,5,5,6,8,9
34021,Fine Particulate Matter,2/15/2022,11,13,10,10,19,24,26,26,25,22,18,14,12,8,7,7,8,8,7,9,15,16,15,14
34021,Fine Particulate Matter,2/16/2022,14,15,16,15,14,14,13,13,14,13,14,15,15,17,19,21,22,20,17,13,11,9,8,8
34021,Fine Particulate Matter,2/17/2022,8,8,7,8,11,9,8,9,11,7,15,10,6,11,14,13,16,10,7,9,9,6,5,4
34021,Fine Particulate Matter,2/18/2022,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,5,6
34021,Fine Particulate Matter,2/19/2022,5,5,6,6,5,5,3,3,3,3,3,3,2,1,1,1,1,1,1,2,2,3,3,3
34021,Fine Particulate Matter,2/20/2022,3,4,5,5,4,4,4,5,10,10,9,7,6,6,5,4,4,4,5,5,4,4,5,5
34021,Fine Particulate Matter,2/21/2022,8,10,12,13,12,8,8,8,10,11,10,10,10,10,12,13,11,12,12,9,7,6,5,5
34021,Fine Particulate Matter,2/22/2022,5,5,5,5,6,7,8,8,8,8,8,8,9,11,11,6,6,6,9,9,14,10,8,8
34021,Fine Particulate Matter,2/23/2022,5,2,3,5,4,4,4,5,10,9,5,5,5,4,5,5,8,7,6,6,5,5,5,4
34021,Fine Particulate Matter,2/24/2022,6,4,4,4,4,4,2,3,4,3,2,2,2,2,3,3,4,5,8,7,4,4,4,3
34021,Fine Particulate Matter,2/25/2022,2,2,1,1,1,1,2,2,1,1,1,2,2,3,3,2,1,2,2,3,4,3,2,2
34021,Fine Particulate Matter,2/26/2022,4,6,8,8,9,13,13,12,14,8,6,5,5,7,7,8,11,17,17,15,16,16,16,13
34021,Fine Particulate Matter,2/27/2022,11,9,10,12,13,13,14,15,14,13,8,3,2,2,1,1,1,1,1,1,1,1,1,1
34021,Fine Particulate Matter,2/28/2022,1,1,1,3,3,2,3,5,4,2,3,4,5,5,6,5,5,5,4,4,3,4,3,4
34021,Fine Particulate Matter,3/1/2022,5,6,6,5,6,6,6,7,7,12,18,22,24,24,22,19,24,25,17,15,10,7,5,5
34021,Fine Particulate Matter,3/2/2022,6,6,6,6,7,7,5,4,6,5,4,5,5,5,6,5,5,5,6,9,15,18,10,1
34021,Fine Particulate Matter,3/3/2022,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,5,6,6,5,5,6
34021,Fine Particulate Matter,3/4/2022,8,9,12,11,8,8,10,11,9,11,11,8,6,5,6,7,7,8,10,13,13,14,15,16
34021,Fine Particulate Matter,3/5/2022,17,17,18,18,18,18,21,23,19,13,9,6,4,5,8,10,12,13,13,12,11,9,7,7
34021,Fine Particulate Matter,3/6/2022,8,9,10,10,11,13,14,6,2,2,5,8,10,9,10,8,7,8,7,6,4,3,3,2
34021,Fine Particulate Matter,3/7/2022,2,3,3,3,3,3,3,4,4,5,7,6,5,4,2,2,2,2,2,2,2,1,1,1
34021,Fine Particulate Matter,3/8/2022,1,1,3,1,1,2,2,3,4,5,5,4,3,4,4,4,5,6,7,7,8,10,10,9
34021,Fine Particulate Matter,3/9/2022,12,17,19,15,13,14,14,17,13,8,12,16,21,22,19,17,15,14,16,16,16,17,21,24
34021,Fine Particulate Matter,3/10/2022,17,10,5,4,4,5,5,5,5,4,4,5,6,6,6,6,6,6,7,6,5,3,4,4
34021,Fine Particulate Matter,3/11/2022,3,3,3,3,3,3,4,4,5,8,9,7,5,5,6,5,6,9,13,19,21,8,3,2
34021,Fine Particulate Matter,3/12/2022,3,4,4,4,3,2,3,3,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1
34021,Fine Particulate Matter,3/13/2022,1,1,-999,-999,1,1,2,2,4,5,5,6,6,6,6,8,11,10,12,14,14,14,15,15
34021,Fine Particulate Matter,3/14/2022,13,14,16,18,20,21,20,22,29,24,21,23,19,18,17,15,16,16,17,21,16,10,8,8
34021,Fine Particulate Matter,3/15/2022,7,5,7,8,6,8,8,9,7,8,8,12,14,11,9,9,13,16,16,19,21,31,27,37
34021,Fine Particulate Matter,3/16/2022,27,21,14,9,7,5,6,6,12,17,17,14,20,22,19,17,18,21,28,29,21,16,14,14
34021,Fine Particulate Matter,3/17/2022,18,19,19,24,13,7,9,13,12,14,22,22,24,17,14,10,12,13,14,16,50,28,23,23
34021,Fine Particulate Matter,3/18/2022,19,20,19,20,20,15,11,11,11,7,6,5,5,6,8,11,10,10,8,9,10,11,10,9
34021,Fine Particulate Matter,3/19/2022,10,12,13,13,14,12,8,6,6,6,4,6,7,9,11,12,12,8,7,3,3,3,3,3
34021,Fine Particulate Matter,3/20/2022,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,3,4,5,5,5,5,5,4
34021,Fine Particulate Matter,3/21/2022,4,4,3,3,3,3,3,4,2,2,3,3,3,4,5,4,5,6,5,4,4,3,3,2
34021,Fine Particulate Matter,3/22/2022,2,2,1,2,2,2,3,3,2,2,2,2,2,4,5,6,7,6,5,6,6,5,4,4
34021,Fine Particulate Matter,3/23/2022,3,2,2,2,2,2,2,2,4,5,4,3,3,2,2,3,4,4,4,3,3,4,4,4
34021,Fine Particulate Matter,3/24/2022,4,5,5,5,5,6,8,9,9,8,5,7,5,5,5,5,6,8,8,8,7,8,9,10
34021,Fine Particulate Matter,3/25/2022,13,13,12,10,8,7,8,5,3,2,2,2,2,3,2,3,4,5,6,7,6,8,10,9
34021,Fine Particulate Matter,3/26/2022,12,14,14,13,13,12,10,11,13,9,4,2,3,2,1,2,3,3,2,2,2,2,2,1
34021,Fine Particulate Matter,3/27/2022,1,1,1,1,2,1,3,4,5,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
34021,Fine Particulate Matter,3/28/2022,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34021,Fine Particulate Matter,3/29/2022,2,2,2,2,2,4,3,3,2,2,2,1,2,1,2,2,2,3,3,3,3,3,3,3
34021,Fine Particulate Matter,3/30/2022,2,2,2,2,3,3,6,7,4,3,3,3,3,4,4,4,5,5,7,6,7,6,6,6
34021,Fine Particulate Matter,3/31/2022,5,7,10,13,14,13,13,9,4,4,7,4,6,7,6,6,7,8,6,5,4,4,3,2
34021,Fine Particulate Matter,4/1/2022,2,2,2,2,2,2,3,3,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1
34021,Fine Particulate Matter,4/2/2022,1,1,2,3,3,4,5,5,3,3,5,7,8,10,11,11,14,14,15,12,12,7,6,6
34021,Fine Particulate Matter,4/3/2022,7,7,7,7,8,8,10,7,8,7,5,4,5,5,4,4,4,4,4,4,4,5,6,7
34021,Fine Particulate Matter,4/4/2022,12,11,12,10,9,9,11,9,8,8,8,9,11,7,5,7,8,8,7,6,7,7,7,6
34021,Fine Particulate Matter,4/5/2022,5,6,9,10,9,9,10,10,9,8,7,7,7,6,7,7,7,9,9,8,8,7,6,5
34021,Fine Particulate Matter,4/6/2022,4,4,5,5,7,7,7,7,8,9,9,10,11,12,11,8,7,7,5,5,4,3,4,3
34021,Fine Particulate Matter,4/7/2022,5,9,11,12,9,10,12,9,6,8,9,8,7,5,5,5,6,5,7,8,6,5,6,7
34021,Fine Particulate Matter,4/8/2022,6,7,6,7,7,8,13,9,8,5,6,5,4,4,5,4,6,7,8,9,8,9,10,11
34021,Fine Particulate Matter,4/9/2022,14,17,13,8,11,15,20,17,17,5,2,2,2,2,2,2,2,2,2,1,1,2,1,1
34021,Fine Particulate Matter,4/10/2022,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,5,5
34021,Fine Particulate Matter,4/11/2022,6,7,6,5,4,3,3,2,2,2,4,5,5,5,6,7,7,9,12,13,13,11,8,9
34021,Fine Particulate Matter,4/12/2022,12,6,6,6,6,7,7,5,4,3,4,5,9,8,7,5,7,9,10,13,12,9,11,11
34021,Fine Particulate Matter,4/13/2022,11,12,10,7,7,8,7,6,8,9,9,10,10,7,8,10,8,4,5,7,11,13,14,15
34021,Fine Particulate Matter,4/14/2022,9,10,9,12,13,13,11,6,9999,2,3,3,3,3,3,3,4,6,7,6,5,4,4,4
34021,Fine Particulate Matter,4/15/2022,3,2,2,2,2,2,2,2,2,3,4,4,5,8,8,8,11,11,11,9,7,6,5,4
34021,Fine Particulate Matter,4/16/2022,4,4,4,3,2,2,2,2,2,2,4,7,12,11,4,4,3,2,2,2,2,2,2,2
34021,Fine Particulate Matter,4/17/2022,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,5,6,6,7,6,5,4
34021,Fine Particulate Matter,4/18/2022,4,3,3,3,3,4,4,5,3,3,4,5,6,6,5,4,6,4,4,4,4,7,9,8
34021,Fine Particulate Matter,4/19/2022,13,19,25,22,8,6,6,4,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
34021,Fine Particulate Matter,4/20/2022,1,1,8,14,1,2,2,2,2,2,2,3,3,5,8,7,8,8,6,6,5,5,6,6
34021,Fine Particulate Matter,4/21/2022,5,5,5,4,4,5,5,4,3,4,4,3,4,5,4,7,6,6,6,6,7,8,8,6
34021,Fine Particulate Matter,4/22/2022,6,5,4,5,5,5,5,3,3,4,4,5,7,15,13,13,11,9,10,12,14,14,13,15
34021,Fine Particulate Matter,4/23/2022,18,17,15,12,9,7,5,3,3,3,3,3,3,3,4,4,3,3,4,5,4,4,3,3
34021,Fine Particulate Matter,4/24/2022,4,4,4,4,4,4,4,3,4,6,8,8,11,13,10,10,14,12,16,16,14,10,8,7
34021,Fine Particulate Matter,4/25/2022,7,7,5,7,9,12,8,9,11,11,12,12,14,8,6,6,5,4,4,4,4,4,5,5
34021,Fine Particulate Matter,4/26/2022,8,8,6,6,5,5,4,2,4,5,6,5,5,5,5,6,5,5,4,4,3,2,2,2
34021,Fine Particulate Matter,4/27/2022,2,2,2,2,2,2,2,1,1,1,1,2,3,3,2,2,3,3,3,4,3,3,4,3
34021,Fine Particulate Matter,4/28/2022,3,3,3,3,2,2,2,2,2,2,2,2,3,3,4,5,7,8,8,8,7,6,5,4
34021,Fine Particulate Matter,4/29/2022,5,5,5,4,6,5,8,3,3,3,5,6,6,6,6,7,9,9,8,9,9,8,7,6
34021,Fine Particulate Matter,4/30/2022,4,4,4,4,3,3,3,2,3,5,6,7,8,10,9,8,9,14,9,9999,9999,5,5,4
34021,Fine Particulate Matter,5/1/2022,3,3,3,3,3,2,2,2,2,2,3,5,5,5,6,6,5,5,4,5,4,4,4,5
34021,Fine Particulate Matter,5/2/2022,8,10,15,24,26,27,19,19,17,7,5,6,8,8,7,7,7,8,7,8,10,16,16,23
34021,Fine Particulate Matter,5/3/2022,21,12,10,9,10,10,14,27,21,15,13,12,12,17,18,18,16,15,12,8,6,5,4,3
34021,Fine Particulate Matter,5/4/2022,2,2,2,2,2,3,4,6,5,3,3,4,5,5,5,4,4,4,5,4,5,3,4,3
34021,Fine Particulate Matter,5/5/2022,3,2,3,4,8,5,4,2,3,3,4,4,5,5,5,6,7,8,8,8,11,8,7,8
34021,Fine Particulate Matter,5/6/2022,10,14,7,7,6,6,6,6,6,7,6,6,5,5,6,5,5,6,6,7,6,6,6,5
34021,Fine Particulate Matter,5/7/2022,5,4,3,3,3,3,3,2,3,4,4,5,6,6,7,6,6,7,7,9,15,10,8,8
34021,Fine Particulate Matter,5/8/2022,8,8,6,5,5,5,5,5,5,5,5,5,6,6,6,7,10,6,7,9,10,7,7,7
34021,Fine Particulate Matter,5/9/2022,7,9,9,11,9,8,8,7,5,5,5,5,6,6,6,6,6,7,8,8,8,7,8,6
34021,Fine Particulate Matter,5/10/2022,7,8,8,8,9,8,8,7,6,6,7,7,8,8,7,7,8,9,7,6,7,8,8,7
34021,Fine Particulate Matter,5/11/2022,9,9,10,10,10,10,10,9,8,7,9,11,11,-999,-999,8,10,11,12,13,17,18,15,21
34021,Fine Particulate Matter,5/12/2022,18,19,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9999,9999,9999,8,7,7,8
34021,Fine Particulate Matter,5/13/2022,11,10,9,9,9,10,10,11,6,4,5,5,6,7,7,7,5,6,6,7,8,8,9,10
34021,Fine Particulate Matter,5/14/2022,9,10,12,12,12,11,8,5,4,4,5,7,5,5,8,8,6,6,8,9,7,8,6,6
34021,Fine Particulate Matter,5/15/2022,5,6,6,6,6,5,5,4,4,5,4,6,6,8,5,6,10,11,10,9,10,4,4,6
34021,Fine Particulate Matter,5/16/2022,6,6,7,7,7,6,6,6,5,4,5,6,6,5,4,4,4,5,6,5,3,3,5,5
34021,Fine Particulate Matter,5/17/2022,4,4,3,2,3,3,2,2,2,3,3,3,4,3,3,3,4,5,4,4,4,4,4,4
34021,Fine Particulate Matter,5/18/2022,5,6,7,5,3,5,2,2,5,5,5,6,5,5,7,7,7,8,6,8,13,6,5,4
34021,Fine Particulate Matter,5/19/2022,6,6,6,6,6,5,3,4,7,11,16,12,10,6,7,7,11,8,10,13,9,10,16,27
34021,Fine Particulate Matter,5/20/2022,28,23,19,18,15,12,8,6,4,4,3,2,3,5,5,5,5,5,7,8,8,8,8,10
34021,Fine Particulate Matter,5/21/2022,13,13,12,12,11,11,10,10,11,12,13,13,11,9,7,6,5,6,6,5,5,5,6,5
34021,Fine Particulate Matter,5/22/2022,6,6,6,5,5,4,4,4,5,4,4,3,2,3,2,2,5,7,6,6,7,23,22,11
34021,Fine Particulate Matter,5/23/2022,9,8,5,4,3,3,2,2,3,3,4,4,4,6,14,8,19,8,22,14,4,17,28,24
34021,Fine Particulate Matter,5/24/2022,20,20,26,17,11,8,6,3,3,3,4,3,3,3,3,2,3,4,5,5,8,9,5,5
34021,Fine Particulate Matter,5/25/2022,6,6,6,5,4,5,3,3,2,2,3,3,3,3,3,4,4,5,5,4,5,6,7,7
34021,Fine Particulate Matter,5/26/2022,7,7,7,6,5,5,6,6,5,4,4,4,4,6,7,7,8,8,7,5,6,7,7,7
34021,Fine Particulate Matter,5/27/2022,6,6,6,5,5,5,6,8,8,6,-999,-999,6,7,7,6,7,7,7,8,6,6,5,4
34021,Fine Particulate Matter,5/28/2022,4,5,7,4,3,3,3,4,3,3,3,4,4,3,3,3,3,4,4,10,4,7,3,9
34021,Fine Particulate Matter,5/29/2022,5,3,2,2,3,3,5,5,6,5,6,7,6,9,6,7,7,8,9,9,8,9,8,8
34021,Fine Particulate Matter,5/30/2022,8,8,8,7,7,8,8,9,10,10,10,11,11,11,12,13,15,15,13,11,9,9,10,11
34021,Fine Particulate Matter,5/31/2022,12,13,12,12,12,12,12,12,9,8,8,10,12,11,13,14,15,16,13,12,11,10,11,11
34021,Fine Particulate Matter,6/1/2022,11,10,10,11,12,13,10,8,9,11,10,9,8,-999,-999,-999,15,8,7,6,5,6,5,5
34021,Fine Particulate Matter,6/2/2022,6,6,5,6,5,6,6,4,4,4,3,2,3,5,2,4,7,6,5,5,5,5,4,3
34021,Fine Particulate Matter,6/3/2022,4,4,4,5,7,3,5,5,4,4,4,4,5,5,6,4,3,6,4,3,6,10,7,8
34021,Fine Particulate Matter,6/4/2022,6,5,4,3,3,3,3,2,2,3,3,4,4,5,4,4,3,3,4,5,7,12,10,9
34021,Fine Particulate Matter,6/5/2022,8,11,12,12,12,12,6,6,5,5,5,6,7,7,7,6,10,7,5,5,5,5,5,5
34021,Fine Particulate Matter,6/6/2022,5,4,3,5,6,6,7,7,8,8,9,10,5,5,6,8,6,6,7,6,7,7,8,9
34021,Fine Particulate Matter,6/7/2022,11,12,9,7,8,8,8,8,6,5,5,6,5,4,5,5,5,5,4,4,4,4,3,3
34021,Fine Particulate Matter,6/8/2022,4,5,5,6,6,5,4,3,4,4,5,8,8,6,6,6,5,5,3,2,4,3,3,4
34021,Fine Particulate Matter,6/9/2022,6,6,5,5,4,4,4,5,4,3,4,6,6,6,5,2,6,5,7,7,4,4,3,4
34021,Fine Particulate Matter,6/10/2022,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,2,3,3,4,5,5,5,4,4
34021,Fine Particulate Matter,6/11/2022,6,5,5,5,5,5,5,4,6,6,5,7,9,10,7,4,4,6,6,6,11,8,7,7
34021,Fine Particulate Matter,6/12/2022,9,7,9,12,11,10,7,6,7,5,6,6,7,8,10,13,7,6,5,5,5,5,5,6
34021,Fine Particulate Matter,6/13/2022,5,5,6,6,7,6,3,2,4,4,4,3,4,5,5,7,7,6,7,7,6,5,5,6
34021,Fine Particulate Matter,6/14/2022,6,6,5,5,4,4,3,3,5,6,7,7,7,6,6,5,7,6,7,8,8,6,6,6
34021,Fine Particulate Matter,6/15/2022,5,5,6,6,6,6,3,2,2,4,2,2,4,6,7,6,4,4,7,9,9,7,6,6
34021,Fine Particulate Matter,6/16/2022,6,6,7,7,8,11,11,14,17,21,26,27,26,25,22,16,13,10,9,8,8,7,7,7
34021,Fine Particulate Matter,6/17/2022,6,5,5,6,5,9,29,6,4,5,5,5,6,7,7,6,6,6,5,5,4,3,4,4
34021,Fine Particulate Matter,6/18/2022,4,3,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
34021,Fine Particulate Matter,6/19/2022,6,7,7,6,6,4,4,3,3,3,3,3,3,3,3,4,4,4,5,4,4,4,3,3
34021,Fine Particulate Matter,6/20/2022,4,4,5,5,5,5,4,6,6,5,4,5,6,7,7,5,5,5,6,6,6,6,5,6
34021,Fine Particulate Matter,6/21/2022,8,9,10,10,9,8,8,8,8,9,13,14,14,12,13,14,13,14,15,16,16,15,14,15
34021,Fine Particulate Matter,6/22/2022,16,17,18,16,15,16,15,16,15,15,16,22,28,33,29,23,18,13,9,6,4,3,3,3
34021,Fine Particulate Matter,6/23/2022,2,2,2,2,2,1,1,2,2,2,3,5,6,6,7,6,5,5,4,4,6,7,6,4
34021,Fine Particulate Matter,6/24/2022,3,2,3,3,5,6,6,4,3,3,6,8,9,14,8,7,6,6,7,9,6,4,4,4
34021,Fine Particulate Matter,6/25/2022,5,6,7,7,8,8,9,10,11,12,13,13,11,10,9,9,8,8,10,13,12,11,9,8
34021,Fine Particulate Matter,6/26/2022,7,7,8,10,9,9,9,9,9,11,16,16,13,13,13,12,14,15,12,11,16,12,11,11
34021,Fine Particulate Matter,6/27/2022,9,7,6,5,5,7,4,4,4,4,5,5,5,5,4,5,5,4,3,2,2,2,2,2
34021,Fine Particulate Matter,6/28/2022,2,3,5,7,7,7,5,3,3,5,6,7,9,7,6,6,5,5,4,4,4,5,4,3
34021,Fine Particulate Matter,6/29/2022,4,5,6,5,6,6,7,6,5,3,4,4,8,8,11,9,11,7,7,8,8,7,7,7
34021,Fine Particulate Matter,6/30/2022,7,7,7,7,6,6,6,5,5,5,6,6,5,6,8,8,8,8,10,11,13,14,13,13
34021,Fine Particulate Matter,7/1/2022,11,10,11,11,11,10,10,10,11,12,12,12,15,16,15,14,18,12,13,12,12,14,12,10
34021,Fine Particulate Matter,7/2/2022,10,8,7,6,5,5,7,7,7,6,5,5,6,6,7,7,7,7,6,6,7,7,6,5
34021,Fine Particulate Matter,7/3/2022,5,5,4,4,3,3,2,1,2,3,3,3,3,4,5,4,3,3,3,4,3,3,2,3
34021,Fine Particulate Matter,7/4/2022,2,2,2,3,3,3,4,3,6,8,8,7,8,9,7,6,8,10,10,9,11,6,5,6
34021,Fine Particulate Matter,7/5/2022,5,4,4,6,6,8,13,13,14,12,9999,9999,4,5,12,14,8,4,4,3,3,4,5,5
